age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-10T23:36:00+00:00,False,False,White,Person search,,Controlled drugs,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T02:10:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Asian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T11:45:00+00:00,False,False,White,Person search,,Stolen goods,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T00:06:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
over 34,Arrest,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T13:06:00+00:00,False,False,White,Person search,,Stolen goods,51.517319,-0.127274,1678533,On or near Streatham Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-26T14:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.501007,-0.101576,1682738,On or near Rushworth Street,bu-no-further-action,A no further action disposal
under 10,Community resolution,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-26T15:10:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-community-resolution,Community resolution
,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-16T03:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
10-17,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-19T14:25:00+00:00,False,False,Other,Person search,,Controlled drugs,51.502340,-0.103379,1682123,On or near Surrey Row,bu-community-resolution,Community resolution
10-17,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T01:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T03:20:00+00:00,False,False,Asian,Person search,,Stolen goods,51.512339,-0.133618,1677616,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T23:08:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-28T01:18:00+00:00,False,False,White,Person search,,Stolen goods,51.515087,-0.136201,1677233,On or near Noel Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-28T01:18:00+00:00,False,False,Black,Person search,,Stolen goods,51.515087,-0.136201,1677233,On or near Noel Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T23:45:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T11:40:00+00:00,False,False,White,Person search,,Stolen goods,51.514559,-0.126369,1678710,On or near Conference/Exhibition Centre,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Arab,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-03T02:18:00+00:00,True,False,Other,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-16T23:09:00+00:00,False,False,White,Person search,,Controlled drugs,51.512013,-0.133502,1677575,On or near Winnett Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T11:00:00+00:00,False,False,White,Person search,,Stolen goods,51.499401,-0.129234,1678232,On or near The Sanctuary,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-21T15:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.514856,-0.120068,1679619,On or near Further/Higher Educational Building,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-08T00:05:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-06T23:02:00+00:00,False,False,Other,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T02:44:00+00:00,False,False,Black,Person search,,Stolen goods,51.512114,-0.134189,1677514,On or near Shopping Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T19:30:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T19:30:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T19:30:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T20:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-18T22:45:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-16T22:38:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T00:49:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T22:49:00+00:00,False,False,Other,Person search,,Stolen goods,51.512136,-0.134995,1677368,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T17:19:00+00:00,False,False,White,Person search,,Stolen goods,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-10T02:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T00:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.501162,-0.116252,1680084,On or near Addington Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T23:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.509759,-0.128782,1678367,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T02:10:00+00:00,False,False,Black,Person search,,Offensive weapons,51.518567,-0.132282,1677789,On or near B506,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-24T21:12:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-07T00:40:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514633,-0.119025,1679757,On or near Kemble Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-21T11:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.496282,-0.111382,1681042,On or near Kennington Road,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-19T18:03:00+00:00,False,False,Asian,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T01:13:00+00:00,False,False,Black,Person search,,Stolen goods,51.505174,-0.097368,1683349,On or near Southwark Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-08T03:33:00+00:00,False,False,Black,Person search,,Stolen goods,51.509044,-0.123247,1679072,On or near John Adam Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-31T00:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.513133,-0.137779,1677014,On or near Marshall Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T14:15:00+00:00,False,False,Other,Person search,,Stolen goods,51.500811,-0.103371,1682427,On or near Webber Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-11T22:24:00+00:00,False,False,White,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-16T15:28:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-23T21:10:00+00:00,False,False,White,Person search,,Stolen goods,51.504781,-0.111477,1680858,On or near Secker Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-14T01:10:00+00:00,False,False,White,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T00:15:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T23:05:00+00:00,False,False,White,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-10T11:20:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-27T02:14:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Bangladeshi,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-26T15:11:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-04T23:30:00+00:00,False,False,White,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-12T02:01:00+00:00,False,False,Other,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
over 34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T21:38:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.512416,-0.118727,1679861,On or near Kingsway Tunnel,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T00:10:00+00:00,True,False,Black,Person search,,Evidence of offences under the Act,51.501162,-0.116252,1680084,On or near Addington Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-14T02:10:00+00:00,False,False,White,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-10T12:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.508964,-0.122761,1679195,On or near Lower Robert Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T21:15:00+00:00,False,False,,Person search,,Stolen goods,51.514012,-0.131078,1677997,On or near Nightclub,bu-arrest,Arrest
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T14:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.520751,-0.116452,1680088,On or near A401,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T21:25:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-21T02:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514286,-0.132818,1677663,On or near Chapone Place,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-22T18:39:00+00:00,False,False,Black,Person search,,Offensive weapons,51.506998,-0.113994,1680552,On or near Theatre/Concert Hall,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T15:15:00+00:00,False,False,Other,Person search,,Stolen goods,51.501007,-0.101576,1682738,On or near Rushworth Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Firearms Act 1968 (section 47),False,2024-07-13T04:00:00+00:00,False,False,Black,Person search,,Firearms,51.509786,-0.124658,1678937,On or near Police Station,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T19:10:00+00:00,False,False,Other,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-19T18:17:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-15T18:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Asian/Asian British - Bangladeshi,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T10:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.512339,-0.133618,1677616,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-31T22:02:00+00:00,False,False,Other,Person search,,Stolen goods,51.512339,-0.133618,1677616,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T02:07:00+00:00,False,False,Black,Person search,,Stolen goods,51.512513,-0.133841,1677559,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-18T23:30:00+00:00,False,False,,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-25T15:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.505931,-0.110839,1680967,On or near Stamford Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-14T01:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T02:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T22:14:00+00:00,False,False,Black,Person search,,Stolen goods,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-15T11:30:00+00:00,False,False,White,Person search,,Stolen goods,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T22:14:00+00:00,False,False,Black,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T23:05:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511783,-0.129778,1678199,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T23:07:00+00:00,False,False,Black,Person search,,Offensive weapons,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T15:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.507394,-0.128042,1678399,On or near Charing Cross,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T03:30:00+00:00,False,False,,Person search,,Stolen goods,51.507832,-0.123383,1679120,On or near Villiers Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T14:48:00+00:00,False,False,Black,Person search,,Stolen goods,51.520751,-0.116452,1680088,On or near A401,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Arab,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T23:25:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T01:48:00+00:00,True,False,Black,Person search,,Stolen goods,51.511054,-0.135400,1677302,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T23:24:00+00:00,False,False,Other,Person search,,Stolen goods,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-24T15:35:00+00:00,False,False,White,Person search,,Stolen goods,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T16:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-08T10:15:00+00:00,False,False,White,Person search,,Stolen goods,51.500963,-0.127931,1678381,On or near Little George Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-21T02:05:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T23:58:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T00:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-arrest,Arrest
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-10T12:04:00+00:00,False,False,White,Person search,,Stolen goods,51.516900,-0.132077,1677808,On or near Nightclub,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-19T17:46:00+00:00,False,False,White,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T00:05:00+00:00,False,False,White,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-17T11:42:00+00:00,False,False,White,Person search,,Stolen goods,51.509044,-0.123247,1679072,On or near John Adam Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-06T01:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.512764,-0.134892,1677421,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-07-21T17:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T23:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.503196,-0.127032,1678183,On or near Downing Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-02T14:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.505458,-0.100483,1682760,On or near Farnham Place,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Asian/Asian British - Bangladeshi,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T23:08:00+00:00,False,False,Asian,Person search,,Stolen goods,51.510953,-0.133012,1677692,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T20:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
