age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,Arrest,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-24T12:54:00+00:00,False,False,White,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-arrest,Arrest
over 34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T17:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T23:33:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-27T23:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.511030,-0.127085,1678574,On or near B404,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T16:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-28T22:34:00+00:00,False,False,White,Person search,,Controlled drugs,51.514286,-0.132818,1677663,On or near Chapone Place,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-13T21:40:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513470,-0.136339,1677129,On or near Broadwick Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-20T02:45:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-04T15:00:00+00:00,False,False,Asian,Person search,,Stolen goods,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-26T03:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.509491,-0.125924,1678539,On or near William Iv Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-16T14:30:00+00:00,False,False,White,Person search,,Offensive weapons,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-28T15:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.500362,-0.102294,1682456,On or near Boyfield Street,bu-arrest,Arrest
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-23T22:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.509514,-0.131269,1677949,On or near Parking Area,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-23T22:30:00+00:00,False,False,Other,Person search,,Controlled drugs,51.509514,-0.131269,1677949,On or near Parking Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-23T22:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509514,-0.131269,1677949,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-19T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.498335,-0.131193,1677860,On or near Abbey Orchard Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T00:34:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-05T23:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.502663,-0.113423,1680404,On or near London Waterloo,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-11T04:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-13T20:14:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513046,-0.122679,1679162,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-22T22:40:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-27T22:56:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-12T21:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.500811,-0.103371,1682427,On or near Webber Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-28T02:53:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
18-24,Community resolution,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-10T22:24:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511108,-0.127486,1678575,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-04T11:38:00+00:00,False,False,Black,Person search,,Controlled drugs,51.498611,-0.104716,1682045,On or near St George'S Circus,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-09T01:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-arrest,Arrest
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T23:05:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513970,-0.134387,1677442,On or near Wardour Street,bu-arrest,Arrest
over 34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-15T13:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-14T01:37:00+00:00,False,False,Black,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-20T01:46:00+00:00,False,False,White,Person search,,Stolen goods,51.513986,-0.134833,1677410,On or near Duck Lane,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-06T21:00:00+00:00,True,False,White,Person search,,Stolen goods,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-13T14:01:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T17:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.502508,-0.110995,1680913,On or near Holmes Terrace,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-09T15:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516580,-0.123283,1679153,On or near Smart'S Place,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-16T14:20:00+00:00,False,False,White,Person search,,Stolen goods,51.512117,-0.123121,1679112,On or near Shopping Area,bu-arrest,Arrest
,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-19T22:43:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511612,-0.135435,1677292,On or near Brewer Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-24T17:42:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.514209,-0.129665,1678096,On or near Phoenix Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-18T10:35:00+00:00,False,False,White,Person search,,Stolen goods,51.502888,-0.117319,1679979,On or near Chicheley Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-11T22:05:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512100,-0.127114,1678563,On or near B404,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-16T20:30:00+00:00,False,False,White,Person search,,Stolen goods,51.502888,-0.117319,1679979,On or near Chicheley Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-05T17:06:00+00:00,False,False,Other,Person search,,Offensive weapons,51.503196,-0.127032,1678183,On or near Downing Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T15:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-21T16:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511417,-0.127539,1678551,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-30T00:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-28T00:33:00+00:00,False,False,Black,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-26T03:36:00+00:00,False,False,White,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-01T04:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-04T21:12:00+00:00,False,False,White,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-29T15:00:00+00:00,False,False,White,Person search,,Stolen goods,51.515470,-0.134874,1677386,On or near Hollen Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-26T01:53:00+00:00,False,False,Other,Person search,,Stolen goods,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T23:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,White - Irish,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-17T14:50:00+00:00,False,False,White,Person search,,Stolen goods,51.505016,-0.106510,1681838,On or near Roupell Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-23T01:07:00+00:00,False,False,Black,Person search,,Stolen goods,51.513986,-0.134833,1677410,On or near Duck Lane,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T23:06:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514341,-0.135136,1677329,On or near Wardour Mews,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T02:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514445,-0.125259,1678875,On or near Nottingham Court,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-20T23:50:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Mixed/Multiple ethnic groups - White and Asian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-27T14:40:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-community-resolution,Community resolution
over 34,Community resolution,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Female,Misuse of Drugs Act 1971 (section 23),False,2024-04-21T16:10:00+00:00,False,False,Black,Person search,,Controlled drugs,51.508964,-0.122761,1679195,On or near Lower Robert Street,bu-community-resolution,Community resolution
10-17,Summons / charged by post,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-09T13:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.500967,-0.104704,1681956,On or near Webber Street,bu-summons,Summons / charged by post
over 34,Penalty Notice for Disorder,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-12T16:20:00+00:00,False,False,White,Person search,,Stolen goods,51.505895,-0.133319,1677614,On or near Carlton Gardens,bu-penalty-notice,Penalty Notice for Disorder
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T22:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-23T09:57:00+00:00,False,False,White,Person search,,Controlled drugs,51.511856,-0.127570,1678534,On or near Great Newport Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-16T00:08:00+00:00,False,False,Black,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-arrest,Arrest
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-20T02:53:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-06T22:05:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-25T12:23:00+00:00,False,False,White,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-09T01:34:00+00:00,False,False,Black,Person search,,Stolen goods,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-13T22:37:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-28T02:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514012,-0.131078,1677997,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-14T01:57:00+00:00,False,False,White,Person search,,Stolen goods,51.509944,-0.127807,1678386,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-25T18:43:00+00:00,False,False,,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-09T15:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.516580,-0.123283,1679153,On or near Smart'S Place,bu-no-further-action,A no further action disposal
25-34,Penalty Notice for Disorder,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-28T22:57:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514492,-0.131037,1677987,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-24T11:30:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.499488,-0.118410,1679222,On or near Hospital,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T21:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.514537,-0.128196,1678431,On or near St Giles Passage,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-04T13:15:00+00:00,False,False,White,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-29T10:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.500696,-0.136053,1677128,On or near Birdcage Walk,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-25T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.507725,-0.125708,1678750,On or near Corner House Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-17T18:30:00+00:00,False,False,Black,Person search,,Offensive weapons,51.503196,-0.127032,1678183,On or near Downing Street,bu-no-further-action,A no further action disposal
10-17,Caution (simple or conditional),True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-11T15:45:00+00:00,False,False,,Person search,,Controlled drugs,51.500283,-0.101880,1682665,On or near Silex Street,bu-caution,Caution (simple or conditional)
25-34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-27T01:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.511623,-0.125951,1678738,On or near Rose Street,bu-arrest,Arrest
25-34,Community resolution,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T23:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513940,-0.132500,1677796,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T03:30:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-12T12:06:00+00:00,False,False,White,Person search,,Stolen goods,51.520365,-0.119827,1679593,On or near New North Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-05T15:13:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.519768,-0.130849,1677961,On or near Gower Mews,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-21T09:48:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511574,-0.126271,1678643,On or near Garrick Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-03T01:23:00+00:00,False,False,White,Person search,,Stolen goods,51.517659,-0.128889,1678279,On or near Further/Higher Educational Building,bu-arrest,Arrest
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-09T13:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.514537,-0.128196,1678431,On or near St Giles Passage,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-14T01:58:00+00:00,False,False,White,Person search,,Stolen goods,51.509944,-0.127807,1678386,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-17T23:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-arrest,Arrest
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-04-16T18:44:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514537,-0.128196,1678431,On or near St Giles Passage,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-06T02:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T21:46:00+00:00,False,False,White,Person search,,Controlled drugs,51.514970,-0.127169,1678558,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-11T23:57:00+00:00,False,False,Black,Person search,,Controlled drugs,51.515189,-0.129653,1678192,On or near Denmark Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-04-04T23:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-23T17:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.499692,-0.110391,1681105,On or near Greenham Close,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-14T01:47:00+00:00,False,False,Black,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-04-12T21:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.514970,-0.127169,1678558,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-27T23:33:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.511584,-0.128000,1678433,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-05T15:37:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516329,-0.127791,1678500,On or near Bucknall Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-04-19T13:37:00+00:00,False,False,White,Person search,,Controlled drugs,51.507096,-0.122909,1678963,On or near Embankment Place,bu-arrest,Arrest
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-05T02:06:00+00:00,False,False,White,Person search,,Stolen goods,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-04-20T03:06:00+00:00,False,False,Other,Person search,,Offensive weapons,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
